id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
2690,PSP,2012,Action,Quinrose,0,0,0,1.0100000001483
3496,PSP,2012,Adventure,5pb,0,0,0,1.0100000001483
1529,PS3,2012,Action,Bethesda Softworks,0.72,0.54,0.25,1.03999999984059
2052,SNES,1995,Role-Playing,Namco Bandai Games,0,0,0,1.10999999964009
4340,N64,1998,Sports,Konami Digital Entertainment,0,0,0,1.26999999940247
106,PS4,2016,Shooter,Take-Two Interactive,0.05,0.11,0.03,1.0100000001483
529,PS2,2000,Adventure,Tecmo Koei,0,0,0,1.05999999986859
977,PSP,2010,Adventure,Kadokawa Shoten,0,0,0,1.0100000001483
2613,X360,2005,Racing,Namco Bandai Games,0.1,0.02,0.01,1.06999999949302
1671,GC,2005,Sports,Konami Digital Entertainment,0,0,0,1.0199999996979
6071,PS2,2005,Action,Activision,0.57,0.02,0.09,1.06999999949302
2730,Wii,2009,Sports,Nintendo,0.37,0.69,0.14,1.28000000008765
3114,3DS,2014,Adventure,Happinet,0,0,0,1.03999999984059
4530,PSP,2011,Adventure,Quinrose,0,0,0,1.0100000001483
4840,PS2,2007,Fighting,Atari,1.15,0,1.09,1.75999999991189
5671,Wii,2008,Sports,Atari,0.79,0.44,0.14,1.18999999985311
2281,3DS,2014,Simulation,Office Create,0,0,0,1.02999999975121
186,X360,2010,Action,Electronic Arts,0.63,0.2,0.07,1.0199999996979
3239,PS3,2011,Fighting,Konami Digital Entertainment,0,0,0,1.0199999996979
2708,PSP,2010,Misc,Paon,0,0,0,1.0199999996979
4448,N64,1996,Sports,Imagineer,0,0,0,1.18999999985311
3861,3DS,2011,Simulation,Namco Bandai Games,0.1,0.06,0.01,1.07999999985298
2934,3DS,2014,Role-Playing,Level 5,0,0,0,3.67999999933451
3697,PS3,2010,Adventure,Alchemist,0,0,0,1.0199999996979
1993,N64,1998,Sports,Nintendo,1.25,0.61,0.05,1.1300000003116
4602,PS2,2008,Role-Playing,Sega,0,0,0,1.0199999996979
2629,PS3,2011,Strategy,D3Publisher,0,0,0,1.0199999996979
742,PS3,2011,Fighting,THQ,0.53,0.46,0.17,1.0199999996979
4564,PSV,2015,Role-Playing,Compile Heart,0,0,0,1.05999999986859
933,X360,2006,Fighting,Konami Digital Entertainment,0.07,0.01,0.01,1.03999999984059
94,DS,2009,Puzzle,Warner Bros. Interactive Entertainment,1.71,0.32,0.18,1.0199999996979
2777,PSP,2012,Action,5pb,0,0,0,1.0199999996979
2547,PSP,2010,Adventure,ASCII Media Works,0,0,0,1.0199999996979
975,PS3,2014,Fighting,Namco Bandai Games,0.04,0.06,0.02,1.20000000024725
5099,PS2,2007,Sports,Konami Digital Entertainment,0,0,0,1.30999999972089
1144,Wii,2008,Sports,Hudson Soft,0,0,0,1.0199999996979
2140,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.18,1.0199999996979
2186,PSP,2012,Adventure,Idea Factory,0,0,0,1.02999999975121
671,GBA,2004,Action,Nintendo,0,0,0,1.06999999949302
5479,PS4,2016,Role-Playing,Atlus,0,0,0,1.34000000004982
4037,PSP,2009,Adventure,TGL,0,0,0,1.0100000001483
5513,DS,2008,Adventure,Tecmo Koei,0,0,0,1.0499999998221
3171,DS,2010,Misc,Nintendo,0.28,1.68,0.28,1.32999999968923
6019,PSP,2010,Action,Unknown,0,0,0,1.72000000030038
5577,GB,1989,Puzzle,Nintendo,0.96,0.38,0.05,1.55000000010671
2240,PS,1995,Fighting,Sony Computer Entertainment,0.15,0.1,0.05,1.40999999944999
5422,PS2,2001,Simulation,ArtDink,0,0,0,1.02999999975121
1674,GBA,2004,Platform,Nintendo,0,0,0.01,1.40999999944999
4494,SAT,1995,Role-Playing,Atlus,0,0,0,1.37999999976662
2359,PSP,2009,Sports,Sony Computer Entertainment,0,0,0,1.05999999986859
4904,NES,1984,Shooter,Nintendo,0.68,0.16,0.02,1.40999999944999
3267,DS,2006,Simulation,MTO,0,0,0,1.11999999965616
1673,DS,2010,Strategy,Konami Digital Entertainment,0.18,0.02,0.02,1.08999999973725
15,PS3,2012,Sports,Electronic Arts,0.35,0.42,0.14,1.0199999996979
2421,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,0.48,0.53,0.23,1.0100000001483
3124,PS,1998,Fighting,Capcom,0.12,0.08,0.03,1.28000000008765
3119,DS,2009,Sports,Konami Digital Entertainment,0,0,0,1.18999999985311
3226,PS2,2007,Adventure,Alchemist,0,0,0,1.06999999949302
5182,PSV,2013,Action,Tecmo Koei,0.05,0.05,0.03,1.24999999960724
5677,3DS,2015,Action,Nintendo,1.14,0.54,0.17,1.47000000030775
6060,PS2,2001,Simulation,Metro 3D,0.11,0.08,0.03,1.18999999985311
1891,PSP,2009,Racing,Electronic Arts,0.16,0.38,0.21,1.0100000001483
4640,PSV,2015,Role-Playing,Nihon Falcom Corporation,0,0,0,1.14999999956857
4377,PSV,2015,Misc,Namco Bandai Games,0,0,0,1.03999999984059
2383,PS,1998,Racing,Tecmo Koei,0,0,0.01,1.1399999995367
2913,SAT,1997,Adventure,NEC Interchannel,0,0,0,1.07999999985298
3593,PS,1997,Sports,Tecmo Koei,0,0,0.02,1.24999999960724
5141,PSV,2013,Role-Playing,Nippon Ichi Software,0,0,0,1.0499999998221
4853,PSP,2011,Role-Playing,Square Enix,0,0,0,1.10000000021524
5590,PSP,2011,Misc,Asgard,0,0,0,1.02999999975121
582,DS,2011,Strategy,Tecmo Koei,0,0,0,1.07999999985298
5441,DS,2008,Adventure,D3Publisher,0,0,0,1.0199999996979
4271,GB,1992,Adventure,Nintendo,6.16,2.04,0.29,3.68999999980651
2000,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0,1.0199999996979
3576,Wii,2008,Action,Activision,0.3,0.29,0.07,1.0100000001483
1893,PS,1998,Strategy,Konami Digital Entertainment,0.05,0.03,0.01,1.11999999965616
1530,PS3,2008,Fighting,505 Games,0,0,0,1.0100000001483
2266,PS,1998,Strategy,Virgin Interactive,0.03,0.02,0.02,1.2200000003109
3804,PS2,2005,Sports,Konami Digital Entertainment,0,0,0,1.47000000030775
3029,PS3,2008,Racing,Sega,0,0,0,1.07999999985298
1508,GBA,2002,Role-Playing,Nintendo,0,0,0,1.38999999980179
5592,PSP,2011,Role-Playing,Level 5,0,0,0,1.38999999980179
1036,DS,2008,Adventure,D3Publisher,0,0,0,1.02999999975121
564,DC,2000,Fighting,Virgin Interactive,0,0,0,1.2200000003109
708,SNES,1993,Platform,Konami Digital Entertainment,0,0,0,1.05999999986859
1509,PS3,2012,Action,Sega,0,0,0,1.02999999975121
1025,SAT,1995,Misc,Seta Corporation,0,0,0,1.18999999985311
45,PS3,2012,Action,Electronic Arts,0.47,0.65,0.28,1.05999999986859
3796,PS3,2015,Fighting,Namco Bandai Games,0,0,0,1.02999999975121
1923,PS3,2016,Sports,Konami Digital Entertainment,0,0,0,1.10999999964009
5566,PS2,2006,Role-Playing,505 Games,0,0,0,1.10000000021524
2909,WiiU,2013,Shooter,Activision,0.23,0.09,0.03,1.0100000001483
3407,DS,2008,Adventure,Konami Digital Entertainment,0,0,0,1.28999999951808
2430,PSP,2009,Adventure,Tecmo Koei,0,0,0,1.03999999984059
6009,PS,1997,Adventure,Capcom,0.39,0.26,0.05,1.11999999965616
2377,PS2,2002,Sports,Electronic Arts,1.25,0.15,0.22,1.02999999975121
1637,X360,2010,Action,Tecmo Koei,0.11,0.04,0.01,1.0199999996979
4763,PSP,2012,Adventure,Alchemist,0,0,0,1.0100000001483
2442,PSP,2013,Adventure,Kadokawa Shoten,0,0,0,1.0499999998221
764,PS4,2015,Racing,Milestone S.r.l.,0,0.12,0.02,1.02999999975121
3573,X360,2011,Sports,Electronic Arts,0.84,2.79,0.53,1.0199999996979
239,NES,1991,Sports,Nintendo,0.41,0.1,0.02,1.47000000030775
3388,PS2,2003,Racing,Sega,0,0,0,1.26999999940247
2265,PS2,2006,Action,Banpresto,0,0,0,1.1300000003116
2117,DS,2007,Adventure,Tecmo Koei,0,0,0,1.2200000003109
5601,PS2,2000,Strategy,Tecmo Koei,0.08,0.06,0.02,1.1599999998628
2272,GBA,2003,Strategy,Nintendo,0.49,0.18,0.01,1.28999999951808
2055,X360,2014,Action,Ubisoft,0.72,0.45,0.11,1.0100000001483
463,SAT,1997,Adventure,Imagineer,0,0,0,1.21000000047353
5528,SAT,1998,Adventure,NEC Interchannel,0,0,0,1.24999999960724
1114,PSP,2008,Simulation,Namco Bandai Games,0,0,0,1.1599999998628
1620,GBA,2001,Sports,Konami Digital Entertainment,0,0,0.01,1.26999999940247
4014,PSP,2010,Action,Konami Digital Entertainment,0,0,0,1.06999999949302
1424,PSP,2010,Adventure,Russel,0,0,0,1.0100000001483
5126,X360,2007,Role-Playing,Square Enix,0.13,0,0.01,1.0100000001483
1080,GBA,2001,Platform,Nintendo,3.21,1.11,0.2,1.95000000082747
3931,N64,1999,Shooter,Nintendo,0.78,0.28,0.02,1.06999999949302
4948,PS3,2010,Action,Ubisoft,1.87,0.57,0.3,1.10999999964009
4987,N64,1998,Sports,Nintendo,1.02,0.13,0.01,1.03999999984059
111,GB,1991,Strategy,Nintendo,0,0,0,1.17999999943646
4184,PSP,2011,Action,Takara Tomy,0,0,0,1.0199999996979
3903,GC,2004,Misc,Nintendo,0.9,0.11,0.05,1.59999999960682
3468,PS2,2005,Fighting,Namco Bandai Games,0.74,0.15,0.05,1.1300000003116
1705,PS3,2007,Action,Tecmo Koei,0.1,0.03,0.02,1.1399999995367
4460,SAT,1995,Shooter,Taito,0,0,0,1.02999999975121
2945,SNES,1994,Fighting,Namco Bandai Games,0,0,0,1.30999999972089
83,PS3,2008,Adventure,Sega,0,0,0,1.36000000034277
3375,DS,2006,Misc,Atlus,0,0,0,1.0199999996979
5094,X360,2011,Shooter,Cave,0.04,0,0,1.0100000001483
859,PS,2001,Sports,Namco Bandai Games,0,0,0.01,1.08999999973725
1481,SAT,1994,Sports,Sega,0,0,0,1.03999999984059
3033,PS2,2007,Adventure,Marvelous Interactive,0,0,0,1.0199999996979
1113,GB,1989,Platform,Nintendo,10.83,2.71,0.42,5.17999999859419
3445,PSP,2008,Adventure,System Soft,0,0,0,1.0199999996979
1593,PS,1995,Shooter,Sony Computer Entertainment,0.03,0.02,0.01,1.0499999998221
1833,3DS,2016,Role-Playing,Rocket Company,0,0,0,1.02999999975121
1661,PSP,2008,Fighting,Sony Computer Entertainment,0,0,0,1.07999999985298
5892,PSV,2016,Action,Tecmo Koei,0,0,0,1.10999999964009
1147,DS,2009,Adventure,Disney Interactive Studios,0.57,0.35,0.1,1.0199999996979
3518,PS3,2008,Platform,Sony Computer Entertainment,2.8,2.05,0.9,1.17000000022269
4272,PS,1998,Racing,Jaleco,0,0,0,1.0499999998221
2205,DS,2006,Fighting,Nintendo,0.02,0.02,0,1.11999999965616
315,NES,1991,Action,Konami Digital Entertainment,1.05,0.17,0.02,1.14999999956857
100,DS,2008,Misc,Benesse,0,0,0,1.05999999986859
1447,DC,1999,Adventure,Sega,0.52,0.24,0.04,1.37999999976662
3436,DS,2008,Role-Playing,Nobilis,0.08,0,0.01,1.0100000001483
3881,PS4,2016,Shooter,Ubisoft,1.28,1.61,0.57,1.14999999956857
4298,GB,1999,Role-Playing,Nintendo,9,6.18,0.71,8.1999999977843
5898,SNES,1992,Sports,Namco Bandai Games,0,0,0,1.46000000040844
4375,SAT,1995,Fighting,Virgin Interactive,0,0,0,1.32000000053027
3494,DS,2005,Platform,Nintendo,0.72,0.06,0.07,1.21000000047353
5613,PS3,2013,Sports,Konami Digital Entertainment,0,0,0,1.26000000004613
4621,X360,2008,Shooter,Konami Digital Entertainment,0,0,0,1.02999999975121
1241,DS,2006,Misc,Ubisoft,0,0,0,1.07999999985298
4049,WiiU,2015,Platform,Nintendo,0.23,0.14,0.04,1.11999999965616
4757,GEN,1993,Adventure,Sega,0,0,0,1.06999999949302
3640,SAT,1996,Shooter,Namco Bandai Games,0,0,0,1.28000000008765
5369,PS2,2002,Strategy,Banpresto,0,0,0,1.65000000014439
2423,DS,2010,Role-Playing,Square Enix,0.56,0.1,0.05,1.26999999940247
2199,Wii,2007,Sports,Electronic Arts,0.32,0.59,0.11,1.0100000001483
5897,3DS,2012,Role-Playing,Nintendo,1.12,0.39,0.12,1.64000000026878
4480,X360,2013,Shooter,Activision,6.72,2.63,0.82,1.03999999984059
2719,DS,2010,Misc,Konami Digital Entertainment,0,0,0,1.08999999973725
3816,3DS,2013,Role-Playing,Namco Bandai Games,0,0,0,1.08999999973725
2017,GC,2002,Adventure,Vivendi Games,0.15,0.04,0.01,1.05999999986859
3584,PS,1999,Platform,Sony Computer Entertainment,0.71,0.48,0.11,1.32000000053027
4626,SNES,1991,Adventure,Konami Digital Entertainment,0,0,0,1.48000000033149
3273,DS,2010,Misc,Konami Digital Entertainment,0,0,0,1.06999999949302
3605,X360,2011,Action,Electronic Arts,0.7,0.5,0.12,1.0199999996979
1538,X360,2008,Simulation,Microsoft Game Studios,0.16,0.25,0.05,1.0100000001483
4638,PS3,2013,Fighting,Namco Bandai Games,0.32,0.33,0.15,1.14999999956857
2895,Wii,2011,Action,Capcom,0,0,0,1.1300000003116
1911,PS4,2014,Adventure,Telltale Games,0.12,0.25,0.08,1.0100000001483
5392,PS3,2012,Action,Namco Bandai Games,0,0,0,1.0199999996979
311,PS2,2007,Adventure,Idea Factory,0,0,0,1.02999999975121
3301,X360,2010,Role-Playing,Sega,0.12,0.13,0.03,1.05999999986859
2318,PS,2002,Fighting,Namco Bandai Games,0,0,0,1.0499999998221
2776,PS4,2015,Shooter,Activision,5.77,5.81,2.31,1.34999999939204
6033,PS4,2016,Action,Square Enix,0,0,0,1.28000000008765
4138,PS3,2006,Racing,Electronic Arts,0.49,0.52,0.21,1.02999999975121
4726,DS,2006,Adventure,505 Games,0,0,0,1.0199999996979
3176,X360,2010,Adventure,5pb,0,0,0,1.0199999996979
4284,PS2,2007,Action,Capcom,0,0,0,1.20000000024725
1402,PS2,2007,Action,Tecmo Koei,0.11,0.09,0.03,1.64000000026878
3987,PS3,2006,Sports,Activision,0.3,0.23,0.1,1.0100000001483
2476,DS,2010,Adventure,Namco Bandai Games,0,0,0,1.06999999949302
3302,NES,1986,Shooter,Konami Digital Entertainment,0.27,0.08,0.01,2.00000000088011
4951,Wii,2008,Sports,Ubisoft,1.11,0.04,0.09,1.05999999986859
1929,PS2,2007,Sports,Konami Digital Entertainment,0,0,0,1.03999999984059
3426,Wii,2008,Misc,Hudson Soft,0.01,0,0,1.24999999960724
3935,PS,1995,Action,Sony Computer Entertainment,0,0,0.01,1.1300000003116
4399,X360,2006,Action,Capcom,1.16,0.65,0.2,1.07999999985298
5947,PS,1996,Racing,Sony Computer Entertainment,0,0,0.02,1.22999999952728
1757,PS3,2009,Misc,Sony Computer Entertainment,0,0,0,1.0100000001483
349,PS,1999,Sports,Namco Bandai Games,0,0,0.02,1.30999999972089
3534,SNES,1996,Misc,Nippon Telenet,0,0,0,1.18999999985311
2850,X360,2009,Strategy,Eidos Interactive,0.17,0.12,0.03,1.0100000001483
5079,DS,2007,Role-Playing,Namco Bandai Games,0,0,0,1.1399999995367
2765,PS2,2007,Sports,Konami Digital Entertainment,0,0,0,1.30999999972089
4461,X360,2011,Role-Playing,Capcom,0,0,0,1.02999999975121
429,PSP,2010,Role-Playing,Spike,0,0,0,1.0499999998221
5595,PS2,2001,Fighting,Capcom,0.22,0.17,0.06,1.29999999939226
541,PS2,2002,Misc,Media Entertainment,0,0,0,1.0100000001483
3167,PS4,2016,Sports,Konami Digital Entertainment,0,0.21,0.03,1.02999999975121
1020,PS3,2011,Action,Capcom,0,0,0,1.17999999943646
5433,PS3,2010,Shooter,Square Enix,0.17,0.28,0.1,1.0499999998221
604,X360,2013,Shooter,Electronic Arts,0.51,0.33,0.08,1.0100000001483
3952,DS,2008,Adventure,D3Publisher,0,0,0,1.0100000001483
4959,GC,2002,Platform,Nintendo,4.01,1.26,0.17,1.87000000024965
165,PSP,2004,Action,Tecmo Koei,0.18,0.01,0.02,1.29999999939226
5490,DS,2007,Sports,Ubisoft,0,0,0,1.0100000001483
2928,SNES,1995,Role-Playing,Namco Bandai Games,0,0,0,1.4000000005303
2287,Wii,2010,Platform,Nintendo,3.66,2.42,0.64,1.98000000058124
5935,DS,2005,Role-Playing,Nintendo,0.77,0.07,0.08,1.4299999996113
4145,PS3,2007,Action,Sony Computer Entertainment,2.31,1.73,0.78,1.11999999965616
5216,DS,2006,Misc,Nintendo,0,0.99,0.02,3.32000000023772
191,PSV,2016,Adventure,Idea Factory,0,0,0,1.02999999975121
1174,Wii,2010,Fighting,Takara Tomy,0,0,0,1.05999999986859
1930,DS,2009,Role-Playing,Square Enix,0,0,0,1.17000000022269
763,3DS,2014,Role-Playing,Namco Bandai Games,0,0,0,1.05999999986859
5611,PS3,2007,Sports,Konami Digital Entertainment,0.04,1.1,0.13,1.32000000053027
69,PS2,2002,Action,Takara,0,0,0,1.0199999996979
3790,SNES,1992,Platform,Hudson Soft,0,0,0,1.2200000003109
4387,SAT,1995,Fighting,Sega,0,0,0,1.02999999975121
3674,PSV,2015,Adventure,dramatic create,0,0,0,1.02999999975121
3048,PS,1996,Action,Eidos Interactive,2.29,1.97,0.24,1.1300000003116
3830,PSV,2014,Role-Playing,Aksys Games,0.06,0.01,0.02,1.0199999996979
152,PSP,2012,Role-Playing,Atlus,0,0,0,1.0499999998221
5954,PS2,2000,Sports,Konami Digital Entertainment,0,0,0,1.20000000024725
5189,Wii,2007,Adventure,Nobilis,0,0,0,1.0100000001483
1361,NES,1984,Racing,Nintendo,2.04,0.48,0.07,2.57000000023868
471,GBA,2002,Sports,Konami Digital Entertainment,0,0,0.01,1.24000000047499
1551,WiiU,2014,Fighting,Nintendo,2.59,1.06,0.57,1.80000000017619
2643,PSV,2014,Sports,Konami Digital Entertainment,0,0,0,1.11999999965616
5404,PS3,2012,Adventure,5pb,0,0,0,1.10999999964009
1702,PSP,2009,Sports,Sega,0,0,0,1.1599999998628
2655,PSP,2013,Adventure,Broccoli,0,0,0,1.0199999996979
5968,X360,2010,Shooter,Microsoft Game Studios,0.63,0.37,0.1,1.0199999996979
1142,PS3,2015,Action,Tecmo Koei,0,0,0,1.0199999996979
1888,X360,2007,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,1.03999999984059
1512,PSP,2012,Role-Playing,Compile Heart,0,0,0,1.03999999984059
3370,DS,2008,Puzzle,Nintendo,0.65,1.61,0.28,1.81999999983856
1767,GBA,2004,Puzzle,Namco Bandai Games,0,0,0,1.0499999998221
4845,X360,2008,Role-Playing,Microsoft Game Studios,2.51,1.27,0.41,1.10999999964009
1106,WiiU,2015,Action,Nippon Ichi Software,0.08,0.02,0.01,1.0100000001483
4511,3DS,2016,Adventure,Happinet,0,0,0,1.03999999984059
4280,DS,2010,Puzzle,Nintendo,0.29,0.3,0.07,1.11999999965616
343,PS2,2008,Adventure,Kadokawa Shoten,0,0,0,1.0100000001483
3720,DS,2004,Puzzle,Ignition Entertainment,0.1,0.01,0.01,1.0499999998221
3726,PS2,2002,Fighting,THQ,1.32,1.08,0.39,1.03999999984059
1585,DC,2001,Action,Namco Bandai Games,0,0,0,1.03999999984059
6014,NES,1984,Misc,Nintendo,0,0,0,2.45000000108624
1708,PS3,2010,Action,Konami Digital Entertainment,0.1,0.04,0.02,1.03999999984059
4700,NES,1986,Role-Playing,Capcom,0.49,0,1.51,1.52000000021556
2122,PS3,2011,Platform,Sega,0.6,0.73,0.28,1.0199999996979
4701,SAT,1996,Fighting,Sega,0,0,0,1.61999999960425
1167,PS2,2006,Role-Playing,Banpresto,0,0,0,1.17999999943646
3583,DS,2006,Simulation,Konami Digital Entertainment,0,0,0,1.10000000021524
3677,Wii,2009,Role-Playing,Nintendo,0.67,0.41,0.11,2.04999999969185
2982,GBA,2002,Action,Hudson Soft,0,0,0,1.02999999975121
3481,PSP,2010,Role-Playing,Capcom,0,0,0,1.59999999960682
5258,Wii,2007,Adventure,Nintendo,0.44,0.47,0.09,1.08999999973725
4304,PSP,2012,Adventure,Namco Bandai Games,0,0,0,1.02999999975121
5176,PS4,2016,Fighting,PQube,0.02,0,0,1.0499999998221
1074,PSP,2010,Misc,CyberFront,0.01,0,0,1.0199999996979
2672,PSP,2005,Platform,Sony Computer Entertainment,0.52,0.01,0.05,1.11999999965616
1175,3DS,2014,Role-Playing,Rocket Company,0,0,0,1.06999999949302
4214,PSP,2008,Misc,Dorart,0,0,0,1.0199999996979
4658,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0,1.02999999975121
812,PS3,2010,Action,Tecmo Koei,0,0,0,1.0199999996979
2598,PSV,2014,Role-Playing,Square Enix,0,0,0,1.05999999986859
4231,X360,2006,Shooter,Atari,0.07,0.01,0.01,1.0199999996979
3725,SNES,1995,Role-Playing,SquareSoft,0.28,0,0.01,3.01999999883193
2641,X360,2010,Role-Playing,Capcom,0,0,0,1.1300000003116
791,3DS,2013,Puzzle,Nintendo,0,0.48,0.06,1.24999999960724
689,PS4,2016,Role-Playing,Square Enix,0.06,0.07,0.02,1.1399999995367
611,DS,2009,Action,Konami Digital Entertainment,0,0,0,1.18999999985311
2562,SAT,1995,Fighting,Sega,0,0,0,1.22999999952728
4580,PS2,2003,Racing,Sony Computer Entertainment,0,0.47,0.17,1.77000000073324
1730,3DS,2015,Fighting,Namco Bandai Games,0.12,0.03,0.02,1.1599999998628
182,3DS,2016,Misc,FuRyu,0,0,0,1.03999999984059
2455,PS2,2002,Sports,Electronic Arts,0,0,0,1.10000000021524
4677,PSV,2013,Sports,Sega,0,0,0,1.06999999949302
2649,PSV,2012,Role-Playing,Gust,0,0,0,1.08999999973725
2582,3DS,2012,Role-Playing,Namco Bandai Games,0,0,0,1.20000000024725
3891,SNES,1996,Role-Playing,Enix Corporation,0,0,0,1.03999999984059
3878,X360,2007,Simulation,505 Games,0.19,0.01,0.02,1.02999999975121
4764,N64,1999,Platform,Konami Digital Entertainment,0.44,0.1,0.05,1.03999999984059
1611,PS3,2012,Shooter,Take-Two Interactive,0.19,0.25,0.09,1.03999999984059
5862,GEN,1994,Platform,Sega,1.02,0.47,0.07,1.20000000024725
3240,NES,1985,Platform,Nintendo,0.46,0.1,0.02,1.91999999992379
969,PS,1998,Role-Playing,Kadokawa Shoten,0.27,0.18,0.04,1.05999999986859
4328,DS,2010,Simulation,Taito,0,0,0,1.0100000001483
210,GBA,2003,Role-Playing,Nintendo,0.08,0.03,0.01,1.17000000022269
4323,PS3,2013,Role-Playing,Nippon Ichi Software,0.07,0.02,0.01,1.05999999986859
4102,PSV,2013,Adventure,Aqua Plus,0,0,0,1.0199999996979
1733,PS3,2008,Racing,Take-Two Interactive,1.55,0.54,0.31,1.0499999998221
845,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,1.01,1.28000000008765
3274,DS,2009,Role-Playing,Broccoli,0,0,0,1.0100000001483
1569,PS3,2011,Fighting,Nippon Ichi Software,0.27,0.11,0.05,1.06999999949302
5683,PSV,2011,Role-Playing,Square Enix,0,0,0,1.10000000021524
2605,WiiU,2014,Platform,Nintendo,0.73,0.52,0.12,1.14999999956857
850,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0,1.02999999975121
5837,Wii,2011,Sports,Tecmo Koei,0.05,0.04,0.01,1.0100000001483
3489,DS,2006,Action,Capcom,0.12,0.03,0.01,1.10999999964009
2402,PSP,2013,Adventure,Kadokawa Games,0,0,0,1.02999999975121
415,DS,2010,Misc,Namco Bandai Games,0,0,0,1.05999999986859
2685,PS,2001,Adventure,Pioneer LDC,0,0,0,1.0499999998221
1944,PS2,2006,Role-Playing,Namco Bandai Games,0,0,0,1.1599999998628
4163,SAT,1996,Fighting,SNK,0,0,0,1.10000000021524
782,3DS,2011,Strategy,Ubisoft,0.25,0.06,0.03,1.0499999998221
4317,DS,2010,Adventure,Arc System Works,0,0,0,1.0199999996979
4386,PS2,2008,Adventure,Banpresto,0,0,0,1.1300000003116
1365,3DS,2012,Platform,Nintendo,3.66,3.07,0.63,3.47000000014308
1712,PSP,2007,Role-Playing,Falcom Corporation,0,0,0,1.05999999986859
1268,DS,2010,Platform,Sega,0.74,0.5,0.13,1.0100000001483
1563,PSP,2009,Adventure,CyberFront,0,0,0,1.0100000001483
993,GBA,2002,Action,Nintendo,1.75,0.52,0.1,1.32999999968923
5950,N64,2000,Strategy,Nintendo,1.02,0.36,0.23,2.13000000059356
2869,GB,2001,Role-Playing,Nintendo,0,0,0,1.55999999959214
3381,PS3,2014,Role-Playing,Nippon Ichi Software,0,0,0,1.0199999996979
5067,GBA,2004,Action,THQ,1.15,0.77,0.1,1.03999999984059
2347,Wii,2008,Racing,Jaleco,0,0,0,1.02999999975121
3282,PS,1999,Misc,Hudson Entertainment,0,0,0.03,1.44000000059341
2034,DS,2007,Simulation,Electronic Arts,0,0.03,0,1.02999999975121
3683,GC,2004,Action,Konami Digital Entertainment,0.3,0.08,0.01,1.06999999949302
497,PS2,2003,Strategy,Banpresto,0,0,0,1.59999999960682
3498,PS3,2012,Action,Namco Bandai Games,0,0,0,1.02999999975121
1333,PSP,2006,Platform,Capcom,0,0,0,1.0499999998221
2247,SAT,1995,Simulation,Sega,0,0,0,1.18999999985311
5655,DS,2007,Misc,Namco Bandai Games,0,0,0,1.05999999986859
5691,Wii,2007,Sports,Rising Star Games,0.08,0,0.01,1.02999999975121
2756,X360,2010,Shooter,Microsoft Game Studios,7.03,1.98,0.78,1.07999999985298
2916,3DS,2013,Role-Playing,Atlus,0.1,0.01,0.01,1.1399999995367
649,WiiU,2013,Sports,Nintendo,0.39,0.24,0.06,1.21000000047353
788,SAT,1998,Adventure,Sega,0,0,0,1.52999999938135
1561,GC,2002,Action,Nintendo,2.6,0.99,0.13,1.88999999986477
4975,SNES,1995,Platform,Nintendo,1.65,0.61,0.09,2.7600000007478
3521,PS3,2008,Fighting,Atari,0.22,0.34,0.12,1.17999999943646
2350,X360,2008,Action,Take-Two Interactive,6.76,3.1,1.03,1.1399999995367
4336,SAT,1996,Role-Playing,NEC,0,0,0,1.26000000004613
5755,PSP,2010,Adventure,Yeti,0,0,0,1.03999999984059
3972,SNES,1993,Sports,T&E Soft,0,0,0,1.11999999965616
2858,GBA,2002,Puzzle,Unknown,0,0,0,1.05999999986859
2495,PSP,2006,Action,Namco Bandai Games,0,0,0,1.11999999965616
1454,3DS,2013,Role-Playing,Kadokawa Shoten,0,0,0,1.05999999986859
3349,DS,2006,Puzzle,Nintendo,0.16,0,0.01,1.26000000004613
3196,PS2,2002,Action,Konami Digital Entertainment,0.18,0.14,0.05,1.1599999998628
4705,DS,2008,Role-Playing,Nintendo,0.2,0,0.01,1.07999999985298
4402,PS3,2012,Action,Konami Digital Entertainment,0,0,0,1.21000000047353
3258,GC,2002,Misc,Nintendo,1.13,0.36,0.07,1.91999999992379
3396,PS2,2005,Shooter,Electronic Arts,0.89,0.69,0.21,1.08999999973725
3201,PS3,2014,Misc,Namco Bandai Games,0,0,0,1.1300000003116
710,DS,2008,Misc,Namco Bandai Games,0,0,0,1.2200000003109
3478,PSP,2012,Action,Namco Bandai Games,0,0,0,1.03999999984059
3475,PSV,2015,Role-Playing,Kadokawa Games,0,0,0,1.02999999975121
664,PSP,2010,Simulation,D3Publisher,0,0,0,1.05999999986859
1557,PS3,2013,Adventure,5pb,0,0,0,1.05999999986859
3894,PSV,2012,Shooter,Sony Computer Entertainment,0.29,0.15,0.07,1.03999999984059
3110,PS3,2015,Action,Kaga Create,0,0,0,1.0100000001483
2560,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.72,1.87000000024965
